date,hour,quarter,time,household_id,plug_1_15m_W,plug_2_15m_W,plug_3_15m_W,plug_4_15m_W,total_power_15m_W,is_peak_hour_house,is_peak_quarter,is_peak_quarter_next,total_power_next_quarter_W
2025-11-03,6,1,06:15:00,H2,66.33354114442476,77.36939082905258,27.241524233357858,78.6494243175145,252.5882507416652,0,0,0.0,252.460427018221
2025-11-03,6,2,06:30:00,H2,67.77308429595432,78.8703156069174,28.83928767588703,78.06793155538642,252.460427018221,0,0,0.0,252.62939215404677
2025-11-03,6,3,06:45:00,H2,65.66613823395643,77.22282181436788,28.66651636286377,77.1407809861137,252.62939215404677,0,0,0.0,278.10464707898325
2025-11-03,7,0,07:00:00,H2,69.85382103174376,87.96931372944148,25.68086345365578,95.51146003833964,278.10464707898325,0,0,0.0,278.4351860197199
2025-11-03,7,1,07:15:00,H2,71.85412283818206,84.00079012638129,26.264220191453166,97.09673339934521,278.4351860197199,0,0,0.0,267.1875689582009
2025-11-03,7,2,07:30:00,H2,68.32940336611473,82.65269688965269,23.656166558810387,89.07688671122929,267.1875689582009,0,0,0.0,266.7157196157001
2025-11-03,7,3,07:45:00,H2,67.4056295681333,82.39235036866711,24.211464286824604,90.23313659053618,266.7157196157001,0,0,0.0,312.9716810236531
2025-11-03,8,0,08:00:00,H2,85.33694285067003,98.16395599389674,29.189762155472586,106.18343167075749,312.9716810236531,0,0,0.0,322.71103460650374
2025-11-03,8,1,08:15:00,H2,85.96646987968184,100.4439965220621,28.917994886316087,105.97777868075556,322.71103460650374,0,0,0.0,327.9071408399181
2025-11-03,8,2,08:30:00,H2,85.97469744035517,100.96922351992468,29.517472577992965,108.17536289335615,327.9071408399181,0,0,0.0,318.3873486376935
2025-11-03,8,3,08:45:00,H2,85.64339568587316,96.87299071059856,29.010895265413232,103.4914805124172,318.3873486376935,0,0,0.0,357.1853397655446
2025-11-03,9,0,09:00:00,H2,91.99294283738728,110.62905519394684,32.63929820600988,118.39321373371567,357.1853397655446,0,0,0.0,368.5731891986765
2025-11-03,9,1,09:15:00,H2,92.0027446861062,114.84205761496871,32.80730753531465,121.05277553868638,368.5731891986765,0,0,0.0,370.69787341264504
2025-11-03,9,2,09:30:00,H2,95.71763010933623,117.36303458859044,33.380438631670124,127.42062065279654,370.69787341264504,0,0,0.0,345.0598146477737
2025-11-03,9,3,09:45:00,H2,89.53987380952601,107.0393131961135,31.079394094875482,118.26008858562261,345.0598146477737,0,0,0.0,389.01535230054384
2025-11-03,10,0,10:00:00,H2,96.00284436427953,121.68124471638741,41.43781099338197,128.4460310213206,389.01535230054384,0,0,0.0,369.5276106866067
2025-11-03,10,1,10:15:00,H2,92.5876650452049,112.39251719426093,39.098252160652414,120.39027995378434,369.5276106866067,0,0,0.0,346.83700132893347
2025-11-03,10,2,10:30:00,H2,82.22122073010061,112.20036193967637,37.30062475338109,117.75306921078628,346.83700132893347,0,0,0.0,396.76671838956804
2025-11-03,10,3,10:45:00,H2,97.59756233982411,127.56126604399184,42.700725220730206,123.66075011078394,396.76671838956804,0,0,0.0,384.14960092017066
2025-11-03,11,0,11:00:00,H2,105.95731968362729,122.41272034047988,34.1171146969576,121.3562212743161,384.14960092017066,1,0,0.0,412.19775752326444
2025-11-03,11,1,11:15:00,H2,116.82930058135891,132.1860259186946,37.11763947286035,131.10051908656197,412.19775752326444,1,0,1.0,592.96022491054
2025-11-03,11,2,11:30:00,H2,163.69927814194105,185.49705558984766,52.15591884872801,194.4044269843636,592.96022491054,1,1,0.0,399.20013501233547
2025-11-03,11,3,11:45:00,H2,112.4884561771095,125.38442087439786,34.41793317996268,125.13934364463606,399.20013501233547,1,0,0.0,414.8727940547537
2025-11-03,12,0,12:00:00,H2,104.49127550532172,129.50093823231182,44.07907041233602,137.84799198523922,414.8727940547537,1,0,0.0,424.60539343023646
2025-11-03,12,1,12:15:00,H2,104.41070262340739,134.8173692896295,45.29716757980097,140.74977993274277,424.60539343023646,1,0,1.0,542.8280818720813
2025-11-03,12,2,12:30:00,H2,129.3785980412396,168.9652801020326,57.50821538326081,184.70311775951473,542.8280818720813,1,1,0.0,401.67182147912126
2025-11-03,12,3,12:45:00,H2,102.74916486098549,126.74387697590389,41.24070619986151,135.2119753524626,401.67182147912126,1,0,0.0,410.3974403677399
2025-11-03,13,0,13:00:00,H2,110.54107912462781,128.9337940544809,27.39622414484405,143.89322546407115,410.3974403677399,1,0,0.0,412.39600072017566
2025-11-03,13,1,13:15:00,H2,108.06440222299362,132.05736186708256,27.311988546589006,139.2426447944137,412.39600072017566,1,0,1.0,586.2008244613652
2025-11-03,13,2,13:30:00,H2,154.36840167872168,181.77795359616246,39.50980265737948,203.42176051053835,586.2008244613652,1,1,0.0,412.48701528758704
2025-11-03,13,3,13:45:00,H2,112.02688429782057,129.14316612679187,27.612081191964144,142.04169261313217,412.48701528758704,1,0,0.0,428.29448831641275
2025-11-03,14,0,14:00:00,H2,117.91942835493587,137.27907029553302,32.637913353456895,146.66510933416365,428.29448831641275,1,0,0.0,436.8647243004614
2025-11-03,14,1,14:15:00,H2,116.55955417182649,138.5734669553898,33.17392973997374,149.57079080303956,436.8647243004614,1,0,1.0,645.9930061635869
2025-11-03,14,2,14:30:00,H2,168.53438602774358,198.12226110847118,51.205797293068194,215.29158934881923,645.9930061635869,1,1,0.0,419.01450719051076
2025-11-03,14,3,14:45:00,H2,113.05476522305904,134.96695205939182,33.35132365045443,136.45596500307877,419.01450719051076,1,0,0.0,416.10371658562656
2025-11-03,15,0,15:00:00,H2,107.3268649105792,136.58760161303115,33.553286476336204,142.97444236344492,416.10371658562656,1,0,0.0,389.20849262856404
2025-11-03,15,1,15:15:00,H2,102.38146239418684,124.11671026922764,30.19645565047245,130.5927827415101,389.20849262856404,1,0,1.0,604.9161789974594
2025-11-03,15,2,15:30:00,H2,152.79532262712374,194.06981476434635,47.998145799914,209.65177131138273,604.9161789974594,1,1,0.0,401.0494156841529
2025-11-03,15,3,15:45:00,H2,105.3534439531517,130.0417611253699,30.805206978268547,135.39641009532468,401.0494156841529,1,0,0.0,353.2824547718342
2025-11-03,16,0,16:00:00,H2,94.86915345165538,105.82886971282757,30.83736821858556,126.08495047782723,353.2824547718342,0,0,0.0,369.4284058460698
2025-11-03,16,1,16:15:00,H2,100.66846874127332,112.70947894466649,33.89696097571386,123.99909720691645,369.4284058460698,0,0,0.0,349.99234020806426
2025-11-03,16,2,16:30:00,H2,96.9840605713677,106.05091083138815,31.099399924230774,120.06638491158444,349.99234020806426,0,0,0.0,366.02920873025784
2025-11-03,16,3,16:45:00,H2,99.7359213514237,106.47021129716393,32.75215310564853,128.5004818816258,366.02920873025784,0,0,0.0,377.3203561370531
2025-11-03,17,0,17:00:00,H2,96.26035382510631,115.35660724745264,40.37128312262448,127.66917995131837,377.3203561370531,0,0,0.0,388.52515753997807
2025-11-03,17,1,17:15:00,H2,95.80097791834699,120.94267850646246,39.87042385911205,129.75852850376464,388.52515753997807,0,0,0.0,384.3266657544322
2025-11-03,17,2,17:30:00,H2,96.21958923765055,122.47677120580843,40.97657093107623,130.03285750297653,384.3266657544322,0,0,0.0,358.7703569776026
2025-11-03,17,3,17:45:00,H2,91.32935893667073,108.90501364075973,36.50184372722028,122.62103726477524,358.7703569776026,0,0,0.0,324.97674601284865
2025-11-03,18,0,18:00:00,H2,79.2879327364842,104.83945131933369,27.808641388599376,113.57114514665183,324.97674601284865,0,0,0.0,322.82226275536954
2025-11-03,18,1,18:15:00,H2,80.64954029576973,103.16109144891077,27.727289729072996,108.7166626282058,322.82226275536954,0,0,0.0,339.543713326254
2025-11-03,18,2,18:30:00,H2,85.33827775511742,111.38570455614419,29.279601947315474,117.33136496539154,339.543713326254,0,0,0.0,313.5497048618905
2025-11-03,18,3,18:45:00,H2,74.68943736471218,102.9287165045386,26.848816705747083,105.4798156101736,313.5497048618905,0,0,0.0,259.8793422551786
2025-11-03,19,0,19:00:00,H2,62.86958907090006,87.60436804409304,16.755362630620954,94.70015770085469,259.8793422551786,0,0,0.0,274.4754040083376
2025-11-03,19,1,19:15:00,H2,64.80265518725089,93.18985330310215,18.130624365296327,96.29175562821538,274.4754040083376,0,0,0.0,269.7338821993722
2025-11-03,19,2,19:30:00,H2,66.19827865409889,88.74682942803703,17.565481739128717,99.2243363262619,269.7338821993722,0,0,0.0,273.4214468418867
2025-11-03,19,3,19:45:00,H2,65.31244105011648,91.45038056987252,17.93481370405974,98.14077828543726,273.4214468418867,0,0,0.0,267.73256923507597
2025-11-03,20,0,20:00:00,H2,62.60004125420755,93.73753092475087,25.828336092587246,85.87450395380033,267.73256923507597,0,0,0.0,273.6144376163945
2025-11-03,20,1,20:15:00,H2,65.4347540755601,95.3697707796325,25.83108313765411,89.49802139140797,273.6144376163945,0,0,0.0,259.8015375168713
2025-11-03,20,2,20:30:00,H2,58.90816494241577,89.74863513361167,24.115834585720037,86.91921543376979,259.8015375168713,0,0,0.0,275.1719675055341
2025-11-03,20,3,20:45:00,H2,64.84969352480694,92.13958739478676,26.43120372346911,89.4829289193063,275.1719675055341,0,0,0.0,217.47014677835293
2025-11-03,21,0,21:00:00,H2,62.42937191939973,70.8832337424718,11.229622789625983,74.4541456894674,217.47014677835293,0,0,0.0,215.36772938262112
2025-11-03,21,1,21:15:00,H2,63.333833439225074,69.69636382211529,10.863645458882933,72.6539795495982,215.36772938262112,0,0,0.0,209.59987819698242
2025-11-03,21,2,21:30:00,H2,60.07935333146587,67.69714681901442,10.778243993327512,70.20024088345941,209.59987819698242,0,0,0.0,215.1053829121363
2025-11-03,21,3,21:45:00,H2,61.30687173370619,66.79354036443398,11.28945802598226,75.12762052205913,215.1053829121363,0,0,0.0,189.10602215788862
2025-11-03,22,0,22:00:00,H2,47.311430016038294,55.301055896208915,19.956244593770382,66.93264454076508,189.10602215788862,0,0,0.0,186.04976903545614
2025-11-03,22,1,22:15:00,H2,49.201790969035955,53.22357201875506,19.595517898393666,61.937108524978626,186.04976903545614,0,0,0.0,184.46929654206357
2025-11-03,22,2,22:30:00,H2,47.86176047353461,53.32303269781506,19.94141213113652,65.44910294475464,184.46929654206357,0,0,0.0,188.3550613842378
2025-11-03,22,3,22:45:00,H2,48.763261669510456,55.546519840298586,20.208342588672238,64.00136566633273,188.3550613842378,0,0,0.0,154.04978906988046
2025-11-03,23,0,23:00:00,H2,37.6529473130023,55.28338931398413,9.284699676573888,49.115477211793895,154.04978906988046,0,0,0.0,162.18939363150918
2025-11-03,23,1,23:15:00,H2,40.6271173285708,58.24369551308514,10.308150784380617,50.88707442488625,162.18939363150918,0,0,0.0,157.7066528700475
2025-11-03,23,2,23:30:00,H2,40.860231577079425,56.8594825741412,9.702181880708466,49.425188529789494,157.7066528700475,0,0,0.0,149.20720732560557
2025-11-03,23,3,23:45:00,H2,38.46273074655159,55.22362413475738,9.322319993472203,48.52451833977601,149.20720732560557,0,0,0.0,91.96333375655446
2025-11-04,0,0,00:00:00,H2,26.08479277063057,35.99256989190601,15.271353165146309,15.37839025277227,91.96333375655446,0,0,0.0,93.04602395460728
2025-11-04,0,1,00:15:00,H2,26.578039664059602,35.12748590392487,15.736565637403263,15.068077120135516,93.04602395460728,0,0,0.0,90.32198729346653
2025-11-04,0,2,00:30:00,H2,26.020046594571387,35.146745880650116,14.792149229513463,14.616100596874473,90.32198729346653,0,0,0.0,95.30081936938636
2025-11-04,0,3,00:45:00,H2,26.24617047396692,36.23431994054407,16.03531208685466,15.722919758956833,95.30081936938636,0,0,0.0,81.87604531643443
2025-11-04,1,0,01:00:00,H2,26.16730203276823,35.896614133896556,13.563095716958614,6.205702127131442,81.87604531643443,0,0,0.0,83.74480772083847
2025-11-04,1,1,01:15:00,H2,26.42387216346598,36.976787289970666,13.64856134056697,6.61857188515377,83.74480772083847,0,0,0.0,85.04354355476666
2025-11-04,1,2,01:30:00,H2,27.74866510716753,36.272295290489524,14.18799663942972,6.936665504384161,85.04354355476666,0,0,0.0,85.44934804956532
2025-11-04,1,3,01:45:00,H2,27.722184255052102,37.03018332228547,14.459917476489307,6.705181309681736,85.44934804956532,0,0,0.0,90.12852916603099
2025-11-04,2,0,02:00:00,H2,33.59175573023826,33.28199355168887,13.141332075468895,8.638756424427548,90.12852916603099,0,0,0.0,93.15631561256151
2025-11-04,2,1,02:15:00,H2,33.81072951248045,34.89494238367971,13.701619062137745,9.137794188981756,93.15631561256151,0,0,0.0,91.826917134047
2025-11-04,2,2,02:30:00,H2,34.684172640852424,34.1385102431123,14.18378942983185,9.109811346725849,91.826917134047,0,0,0.0,93.2999072551736
2025-11-04,2,3,02:45:00,H2,34.375384119108396,33.94706040512805,14.049842833799627,9.310487931649018,93.2999072551736,0,0,0.0,109.16826054802223
2025-11-04,3,0,03:00:00,H2,34.20494314320231,40.700129342859405,21.21781584922013,13.234947027298281,109.16826054802223,0,0,0.0,106.19342198347778
2025-11-04,3,1,03:15:00,H2,34.853884232508285,39.65719108156005,20.62231669034037,13.61009412523234,106.19342198347778,0,0,0.0,112.9292579198247
2025-11-04,3,2,03:30:00,H2,36.483913577171336,40.10559248751848,21.661825413367616,14.618305135478359,112.9292579198247,0,0,0.0,107.03412293305738
2025-11-04,3,3,03:45:00,H2,33.769566155483176,38.80948655638261,21.29731732055677,13.536761340318147,107.03412293305738,0,0,0.0,122.31349064326832
2025-11-04,4,0,04:00:00,H2,41.52559942269141,38.96911212477348,26.470131337201167,14.480625682132052,122.31349064326832,0,0,0.0,121.74654749141142
2025-11-04,4,1,04:15:00,H2,42.821529758631186,40.15449350292441,26.687224611155365,14.03970378683441,121.74654749141142,0,0,0.0,120.48486698017336
2025-11-04,4,2,04:30:00,H2,42.60473506617488,39.787385311426455,26.088374092988765,14.413012260371021,120.48486698017336,0,0,0.0,125.11729905845768
2025-11-04,4,3,04:45:00,H2,41.587224722429205,40.32466652282534,27.562226575839635,14.911713300509101,125.11729905845768,0,0,0.0,138.27823555919056
2025-11-04,5,0,05:00:00,H2,39.3301412057891,50.474859062761844,29.806072148329562,18.59667918597152,138.27823555919056,0,0,0.0,122.59998959786991
2025-11-04,5,1,05:15:00,H2,35.12484588055889,45.32508233837998,27.169002452645994,16.81532500084705,122.59998959786991,0,0,0.0,133.8709119366655
2025-11-04,5,2,05:30:00,H2,40.3030680845504,47.46821000047916,27.79737250317485,18.45477542028708,133.8709119366655,0,0,0.0,133.32430018040603
2025-11-04,5,3,05:45:00,H2,36.728790355462806,48.874719823208835,28.89795557963581,18.377393702989487,133.32430018040603,0,0,0.0,160.95208283746427
2025-11-04,6,0,06:00:00,H2,47.71128349320756,62.207645774249976,36.81794089016964,12.18641717868954,160.95208283746427,0,0,0.0,166.8548702780941
2025-11-04,6,1,06:15:00,H2,50.48021044132725,64.38946843524319,37.722683758264914,12.853724733605425,166.8548702780941,0,0,0.0,170.79190037033345
2025-11-04,6,2,06:30:00,H2,53.184217092335885,66.12567500880304,38.82770487944993,12.514233207516638,170.79190037033345,0,0,0.0,169.74220986378472
2025-11-04,6,3,06:45:00,H2,52.449801305027975,63.50238887324774,38.05719635684777,12.78095787405632,169.74220986378472,0,0,0.0,162.57811505357128
2025-11-04,7,0,07:00:00,H2,46.91073962240098,56.94962813723861,39.18335978350786,19.607491622143588,162.57811505357128,0,0,0.0,159.396368364125
2025-11-04,7,1,07:15:00,H2,46.31096481285877,55.600804470919115,37.60737512593637,19.1021833763511,159.396368364125,0,0,0.0,166.04934857659072
2025-11-04,7,2,07:30:00,H2,49.6883249555631,56.73884175021712,39.59878891920469,20.53940952268314,166.04934857659072,0,0,0.0,162.1238879478321
2025-11-04,7,3,07:45:00,H2,48.47468479750259,56.77124720128054,37.45436943147329,19.175786646744626,162.1238879478321,0,0,0.0,196.34422266315048
2025-11-04,8,0,08:00:00,H2,67.4663675962119,67.61978588869107,46.07918946513164,18.72496943194269,196.34422266315048,0,0,0.0,194.6033805023778
2025-11-04,8,1,08:15:00,H2,66.04934319943932,64.55481802126147,44.570952480061834,17.955122067232605,194.6033805023778,0,0,0.0,187.55684699550886
2025-11-04,8,2,08:30:00,H2,63.541087250560935,59.24396933961386,42.98701787336045,18.25257175300903,187.55684699550886,0,0,0.0,199.55783431333472
2025-11-04,8,3,08:45:00,H2,66.91994147694336,65.88854984375915,45.54799723017465,18.85641969585768,199.55783431333472,0,0,0.0,248.87317842799422
2025-11-04,9,0,09:00:00,H2,65.78848288598475,83.15327007187682,63.1305090377209,33.627483983803835,248.87317842799422,0,0,0.0,240.417986412699
2025-11-04,9,1,09:15:00,H2,60.946745328150875,83.73246486500982,62.814085495718174,34.115290402880944,240.417986412699,0,0,0.0,228.74308543382773
2025-11-04,9,2,09:30:00,H2,58.52898439564772,76.41596484075103,61.03029367757922,31.876294970089553,228.74308543382773,0,0,0.0,230.76054752880205
2025-11-04,9,3,09:45:00,H2,58.43250840342231,80.12793933967963,60.37422134492943,33.22944377712017,230.76054752880205,0,0,0.0,245.8794033428196
2025-11-04,10,0,10:00:00,H2,76.60466564294003,79.54913306905641,55.699977967867184,35.392902878123465,245.8794033428196,0,0,0.0,251.37706581761867
2025-11-04,10,1,10:15:00,H2,77.88160787329919,80.18999748218289,53.920809808456966,37.10194807936627,251.37706581761867,0,0,0.0,241.79615822591896
2025-11-04,10,2,10:30:00,H2,77.95562353242487,76.15796394262568,54.39068647435369,34.7606746840658,241.79615822591896,0,0,0.0,240.98405722972998
2025-11-04,10,3,10:45:00,H2,76.3091666188588,78.87579432772412,55.81107972004643,35.12009146111241,240.98405722972998,0,0,0.0,258.15759398546896
2025-11-04,11,0,11:00:00,H2,82.56049390054459,93.51377761025724,52.484658911747495,28.572862464379316,258.15759398546896,1,0,0.0,268.95838033405886
2025-11-04,11,1,11:15:00,H2,90.83677426639488,96.22790789526958,55.759233021317,30.618297897881124,268.95838033405886,1,0,1.0,352.9129352359456
2025-11-04,11,2,11:30:00,H2,117.41683127909104,122.12996389697194,72.21533740328734,39.356266344600016,352.9129352359456,1,1,0.0,266.8844219809431
2025-11-04,11,3,11:45:00,H2,85.6980809755812,91.70547667703912,55.41706998959945,29.845679012689374,266.8844219809431,1,0,0.0,281.7250357029467
2025-11-04,12,0,12:00:00,H2,81.58080626322403,93.84033418037157,65.32203869497467,44.5261016487104,281.7250357029467,1,0,0.0,251.510473999741
2025-11-04,12,1,12:15:00,H2,72.02004091343437,81.91257873694629,60.266788202760885,39.19933432784164,251.510473999741,1,0,1.0,370.39683081321186
2025-11-04,12,2,12:30:00,H2,109.26145349931761,120.78670658166014,86.06490112929058,57.19554591888321,370.39683081321186,1,1,0.0,286.06092426809874
2025-11-04,12,3,12:45:00,H2,82.050061854903,90.3738340888714,66.40141818494793,45.67717647168179,286.06092426809874,1,0,0.0,266.51625896303034
2025-11-04,13,0,13:00:00,H2,75.10734155071069,89.80851780049919,66.39024342059487,30.841647517927726,266.51625896303034,1,0,0.0,280.41224304046733
2025-11-04,13,1,13:15:00,H2,86.24900702380843,94.9031708382522,67.19520805809184,33.22275802926294,280.41224304046733,1,0,1.0,363.0572064349518
2025-11-04,13,2,13:30:00,H2,109.56875326706152,118.80704813332407,86.42642670357154,43.158560276689535,363.0572064349518,1,1,0.0,264.6058754892529
2025-11-04,13,3,13:45:00,H2,79.72241205789278,88.08357470906721,66.68843712107191,31.96290345773323,264.6058754892529,1,0,0.0,266.9348346950916
2025-11-04,14,0,14:00:00,H2,88.63636000024903,87.01126639431982,60.70237784820346,31.78034677859846,266.9348346950916,1,0,0.0,267.76446134443114
2025-11-04,14,1,14:15:00,H2,88.6426861536889,84.93569415130277,60.500025587400515,32.992741945711884,267.76446134443114,1,0,1.0,426.9263724267656
2025-11-04,14,2,14:30:00,H2,140.34841734641677,142.8799752450139,94.56199790270999,50.17156336708415,426.9263724267656,1,1,0.0,275.55815872735764
2025-11-04,14,3,14:45:00,H2,95.38879950955317,85.40187323339244,62.871272342028114,32.5249803742688,275.55815872735764,1,0,0.0,258.73895537551664
2025-11-04,15,0,15:00:00,H2,67.33670894705999,86.3940226576896,59.50359620341324,42.03171887994792,258.73895537551664,1,0,0.0,242.3989009463173
2025-11-04,15,1,15:15:00,H2,62.15224893408802,81.89085290510498,58.29720143108723,42.380619474950024,242.3989009463173,1,0,1.0,370.0480028500415
2025-11-04,15,2,15:30:00,H2,97.2788436627125,125.17122586649114,86.54549564399878,59.6186582679375,370.0480028500415,1,1,0.0,273.53136543559464
2025-11-04,15,3,15:45:00,H2,74.00398704681518,89.50231338176945,64.21350184140681,45.051384559393256,273.53136543559464,1,0,0.0,248.41049684765613
2025-11-04,16,0,16:00:00,H2,76.96242028837304,91.00345035544338,53.461421759719144,29.272439544334656,248.41049684765613,0,0,0.0,262.3011680779558
2025-11-04,16,1,16:15:00,H2,81.52370128539835,94.65668409700527,54.82033277818968,31.297769755906216,262.3011680779558,0,0,0.0,256.2702572029402
2025-11-04,16,2,16:30:00,H2,73.88295147787389,92.81184912451313,54.90247926122565,30.235077842304033,256.2702572029402,0,0,0.0,244.18046435980412
2025-11-04,16,3,16:45:00,H2,74.28098148138339,90.4397516609472,52.28106106808263,29.495331284268065,244.18046435980412,0,0,0.0,221.56291266626852
2025-11-04,17,0,17:00:00,H2,66.81200833782155,79.55477462882158,47.89031449253443,28.646086479823225,221.56291266626852,0,0,0.0,231.4259011962197
2025-11-04,17,1,17:15:00,H2,65.21292634627054,80.73388153445613,50.08680630128849,28.694271054440158,231.4259011962197,0,0,0.0,223.44123407483323
2025-11-04,17,2,17:30:00,H2,66.29908883935502,78.89777464957474,47.29532947522696,29.041696063523325,223.44123407483323,0,0,0.0,233.93034272192375
2025-11-04,17,3,17:45:00,H2,68.15492433135665,83.02665112700603,49.475670421048385,28.776270108839245,233.93034272192375,0,0,0.0,195.49959049537998
2025-11-04,18,0,18:00:00,H2,63.85456771791361,66.48469675404615,42.565669625237376,23.727672296833063,195.49959049537998,0,0,0.0,194.79815092503426
2025-11-04,18,1,18:15:00,H2,63.49374557207636,65.12709855555217,43.414428560046304,24.8033815106834,194.79815092503426,0,0,0.0,190.35529596227002
2025-11-04,18,2,18:30:00,H2,60.764836058908095,65.51938135059768,42.014165679023634,23.095900481217228,190.35529596227002,0,0,0.0,190.7628249704269
2025-11-04,18,3,18:45:00,H2,60.01635484310573,64.03522757852832,41.51305676744535,23.875988256108897,190.7628249704269,0,0,0.0,179.0068434486218
2025-11-04,19,0,19:00:00,H2,50.181595248477294,64.36220431409963,41.89028921092107,21.079496767726752,179.0068434486218,0,0,0.0,179.35323424184656
2025-11-04,19,1,19:15:00,H2,51.6899574198477,64.60833169048328,43.1184254922683,20.908493781901782,179.35323424184656,0,0,0.0,185.38051710833955
2025-11-04,19,2,19:30:00,H2,53.92412789020005,64.20237582569067,44.09028549443165,21.99886103412594,185.38051710833955,0,0,0.0,186.95211435546912
2025-11-04,19,3,19:45:00,H2,54.53414119811711,67.60701608652398,44.399801201585156,22.495531271258162,186.95211435546912,0,0,0.0,155.92502729324312
2025-11-04,20,0,20:00:00,H2,49.20783913947328,48.96212319063584,33.263769132827896,23.46152162053597,155.92502729324312,0,0,0.0,154.6552687926072
2025-11-04,20,1,20:15:00,H2,50.06480776743775,49.773310723581396,34.2725458771035,22.337053062854753,154.6552687926072,0,0,0.0,153.33920972998354
2025-11-04,20,2,20:30:00,H2,47.55824879810928,47.55784245001959,32.479010029094106,22.28567157986718,153.33920972998354,0,0,0.0,150.7007587894373
2025-11-04,20,3,20:45:00,H2,47.531531834816256,49.68015606224298,31.08314433845188,22.969561798100035,150.7007587894373,0,0,0.0,129.62595292566363
2025-11-04,21,0,21:00:00,H2,46.04206806345375,43.12681095919051,30.58973538534256,9.349290216502434,129.62595292566363,0,0,0.0,124.23684359349168
2025-11-04,21,1,21:15:00,H2,43.65138581552174,42.92544311212351,29.78021402898727,9.29979850517113,124.23684359349168,0,0,0.0,123.33871058215291
2025-11-04,21,2,21:30:00,H2,43.080419910931944,41.945926838747184,29.036739848191438,9.080661742068214,123.33871058215291,0,0,0.0,132.02153422649445
2025-11-04,21,3,21:45:00,H2,43.25150946200145,45.48979519486371,32.23431361514046,9.899622166791877,132.02153422649445,0,0,0.0,128.14738457889777
2025-11-04,22,0,22:00:00,H2,35.94841047890449,43.94555538123061,30.016434444435443,17.380130098819084,128.14738457889777,0,0,0.0,133.9875820454731
2025-11-04,22,1,22:15:00,H2,39.5212793862959,47.209627923641214,31.53306442423796,17.909492681632933,133.9875820454731,0,0,0.0,129.02050833062586
2025-11-04,22,2,22:30:00,H2,37.796484614797684,44.66680870227991,29.382780931818615,17.49030220582699,129.02050833062586,0,0,0.0,136.01927449833175
2025-11-04,22,3,22:45:00,H2,39.32839080742252,47.01146141218201,32.22774766192243,18.788365710685678,136.01927449833175,0,0,0.0,108.32372480885303
2025-11-04,23,0,23:00:00,H2,35.902115887973885,28.73431269719551,23.668634320966635,18.59343315403912,108.32372480885303,0,0,0.0,111.86296756873537
2025-11-04,23,1,23:15:00,H2,39.02710180147289,29.90001973869454,25.529942422195383,19.754686537111343,111.86296756873537,0,0,0.0,107.80782130611222
2025-11-04,23,2,23:30:00,H2,36.19620606322865,29.97252332598552,24.262133347329016,19.020681250143642,107.80782130611222,0,0,0.0,114.23057753669775
2025-11-04,23,3,23:45:00,H2,37.34213017191991,30.476985433559456,25.823888932510265,19.843771813102922,114.23057753669775,0,0,0.0,150.75486617693684
2025-11-05,0,0,00:00:00,H2,38.40596617086757,53.284223850334385,10.348948701485355,48.42689584057921,150.75486617693684,0,0,0.0,162.65369510061086
2025-11-05,0,1,00:15:00,H2,43.567946965571174,59.04097877940124,10.962931549632767,50.62213125340014,162.65369510061086,0,0,0.0,155.21579237787856
2025-11-05,0,2,00:30:00,H2,39.93432671733982,56.027651029913066,10.829900641066837,49.22797591513314,155.21579237787856,0,0,0.0,158.98803287243567
2025-11-05,0,3,00:45:00,H2,40.67935944337989,57.79282314138979,10.783379072239596,48.95041869879983,158.98803287243567,0,0,0.0,144.9055231277727
2025-11-05,1,0,01:00:00,H2,41.24139052115115,49.82547599015406,13.29092050861063,42.274566735982134,144.9055231277727,0,0,0.0,143.21242429816024
2025-11-05,1,1,01:15:00,H2,38.89580761755502,47.55533986645689,13.10946417196356,41.58937139198654,143.21242429816024,0,0,0.0,142.67716225378737
2025-11-05,1,2,01:30:00,H2,40.17921406067841,48.37567632688595,13.228377226546003,41.24823445951945,142.67716225378737,0,0,0.0,150.43057064365036
2025-11-05,1,3,01:45:00,H2,41.86493185685793,53.6233634676581,13.88904489620945,43.42949054482532,150.43057064365036,0,0,0.0,152.1885664107189
2025-11-05,2,0,02:00:00,H2,46.8942472662009,51.54621306657693,12.410065615053206,38.984985714203034,152.1885664107189,0,0,0.0,153.94010940120364
2025-11-05,2,1,02:15:00,H2,49.026071587861296,54.55811774159611,12.75524026863182,40.75164918031734,153.94010940120364,0,0,0.0,150.8917964142544
2025-11-05,2,2,02:30:00,H2,47.73208521146728,51.578486088452465,12.759245624480375,36.632056190083766,150.8917964142544,0,0,0.0,149.63753226706106
2025-11-05,2,3,02:45:00,H2,47.37637594938336,53.31183491973394,12.47664950004464,37.00317781569409,149.63753226706106,0,0,0.0,162.51253895538153
2025-11-05,3,0,03:00:00,H2,39.40505731281068,53.28526262977466,22.217917012491217,49.19461686320601,162.51253895538153,0,0,0.0,173.67972410646271
2025-11-05,3,1,03:15:00,H2,41.78768604565474,56.56748778249892,23.462870649590784,51.20219647832118,173.67972410646271,0,0,0.0,170.26134058740124
2025-11-05,3,2,03:30:00,H2,40.23860828778609,58.199385097016815,22.90206312260399,50.92184556952476,170.26134058740124,0,0,0.0,163.02097739037228
2025-11-05,3,3,03:45:00,H2,38.903164458650785,53.61020732416419,22.346031240942377,47.34757158436137,163.02097739037228,0,0,0.0,186.81991588874766
